CustomerCD,PurchaseDate,Item,Amount,Number
Customer0001172,2019/11/16,Chocolate cake,480,2
Customer0001734,2020/1/4,Chocolate cake,480,3
Customer0001172,2020/1/24,Chocolate cake,480,2
Customer0002630,2020/5/12,Chocolate cake,480,2
Customer0001734,2020/5/23,Chocolate cake,480,1
Customer0002630,2020/5/28,Chocolate cake,480,2
Customer0006269,2020/5/21,Shortcake,580,1
Customer0001734,2020/5/23,Shortcake,580,3
Customer0002630,2020/5/28,Shortcake,580,1
Customer0006223,2020/8/20,Shortcake,580,3
Customer0000851,2020/6/4,Shortcake,580,3
Customer0001734,2020/7/3,Shortcake,580,2
Customer0006223,2019/10/30,Shortcake,580,3
Customer0001172,2020/2/8,Shortcake,580,2
Customer0001172,2019/11/16,Shortcake,580,1
Customer0001734,2020/8/26,Shortcake,580,3
Customer0001172,2020/8/12,Shortcake,580,3
Customer0001734,2020/8/26,Shortcake,580,2
Customer0001734,2020/8/26,Shortcake,580,2
Customer0001734,2020/7/25,Shortcake,580,2
Customer0001162,2020/4/11,Shortcake,580,3
Customer0002179,2020/8/4,Shortcake,580,1
Customer0006730,2019/10/2,Shortcake,580,3
Customer0001734,2019/10/2,Shortcake,580,3
Customer0006740,2020/1/14,Shortcake,580,1
Customer0002630,2020/2/8,Shortcake,580,2
Customer0002630,2020/5/12,Shortcake,580,2
Customer0001734,2019/9/21,Shortcake,580,3
Customer0001601,2020/8/4,Shortcake,580,2
Customer0001162,2020/3/21,Shortcake,580,1
Customer0008502,2019/9/1,Shortcake,580,1
Customer0008502,2019/9/1,Shortcake,580,3
Customer0001172,2019/9/5,Shortcake,580,3
Customer0001598,2019/9/10,Shortcake,580,3
Customer0001734,2019/9/21,Shortcake,580,1
Customer0006223,2019/9/24,Shortcake,580,2
Customer0001601,2019/9/24,Shortcake,580,1
Customer0001065,2020/2/6,Shortcake,580,1
Customer0001734,2020/5/23,Shortcake,580,1
Customer0001065,2020/3/11,Shortcake,580,3
Customer0001065,2020/6/10,Shortcake,580,2
Customer0001601,2019/11/29,Shortcake,580,2
Customer0006730,2019/11/20,Shortcake,580,3
Customer0001162,2019/12/5,Shortcake,580,3
Customer0001065,2019/12/14,Shortcake,580,2
Customer0002179,2020/8/4,Shortcake,580,3
Customer0002630,2020/2/8,Shortcake,580,2
Customer0002630,2020/2/26,Shortcake,580,3
Customer0006740,2019/9/26,Shortcake,580,2
Customer0001065,2019/9/5,Shortcake,580,3
Customer0001734,2020/5/23,Shortcake,580,2
Customer0001734,2020/7/3,Shortcake,580,3
Customer0006223,2019/9/24,Shortcake,580,1
Customer0006740,2019/9/26,Shortcake,580,3
Customer0006269,2020/5/21,Shortcake,580,2
Customer0001172,2020/8/12,Shortcake,580,3
Customer0001172,2019/12/13,Shortcake,580,2
Customer0001734,2019/12/14,Shortcake,580,2
Customer0001065,2019/12/14,Shortcake,580,1
Customer0008502,2019/12/28,Shortcake,580,2
Customer0001601,2020/1/7,Shortcake,580,2
Customer0008502,2019/12/28,Shortcake,580,2
Customer0001601,2020/5/1,Shortcake,580,3
Customer0001601,2020/8/26,Shortcake,580,1
Customer0001601,2020/5/1,Shortcake,580,2
Customer0002630,2020/7/10,Shortcake,580,1
Customer0006223,2020/4/28,Shortcake,580,1
Customer0008969,2020/4/14,Shortcake,580,3
Customer0006223,2020/4/28,Shortcake,580,1
Customer0001065,2020/2/6,Shortcake,580,3
Customer0008502,2020/2/13,Shortcake,580,1
Customer0009034,2020/2/15,Shortcake,580,1
Customer0001734,2020/2/21,Shortcake,580,3
Customer0001162,2020/8/26,Shortcake,580,3
Customer0001601,2020/6/5,Shortcake,580,3
Customer0001172,2020/2/8,Shortcake,580,3
Customer0009227,2020/4/8,Shortcake,580,3
Customer0001734,2020/4/18,Shortcake,580,1
Customer0006223,2020/4/28,Shortcake,580,2
Customer0004388,2020/4/30,Shortcake,580,1
Customer0009861,2020/5/20,Shortcake,580,2
Customer0006269,2020/5/21,Shortcake,580,1
Customer0001734,2020/3/24,Shortcake,580,3
Customer0001172,2020/5/14,Shortcake,580,2
Customer0001734,2020/7/25,Shortcake,580,1
Customer0001734,2019/10/21,Shortcake,580,1
Customer0003833,2019/10/22,Shortcake,580,2
Customer0001162,2019/10/22,Shortcake,580,2
Customer0001734,2020/8/26,Shortcake,580,1
Customer0004388,2020/1/17,Shortcake,580,2
Customer0001172,2020/1/24,Shortcake,580,2
Customer0004388,2020/7/10,Shortcake,580,2
Customer0000851,2020/7/17,Shortcake,580,2
Customer0001734,2020/3/24,Shortcake,580,1
Customer0002179,2020/4/21,Shortcake,580,2
Customer0001734,2020/3/24,Shortcake,580,2
Customer0001734,2020/1/4,Shortcake,580,1
Customer0010339,2020/1/23,Shortcake,580,1
Customer0001734,2020/5/23,Shortcake,580,2
Customer0001172,2020/1/24,Shortcake,580,1
Customer0006269,2020/3/20,Shortcake,580,1
Customer0001172,2020/3/24,Shortcake,580,2
Customer0001172,2020/6/9,Shortcake,580,2
Customer0006223,2020/6/24,Shortcake,580,2
Customer0001172,2020/7/22,Shortcake,580,3
Customer0001065,2019/9/5,Shortcake,580,2
Customer0001601,2019/9/24,Shortcake,580,3
Customer0009227,2019/11/20,Shortcake,580,2
Customer0001734,2019/11/29,Shortcake,580,1
Customer0001734,2020/7/25,Shortcake,580,3
Customer0001162,2020/6/13,Shortcake,580,1
Customer0001172,2020/3/24,Shortcake,580,1
Customer0001172,2020/6/9,Shortcake,580,3
Customer0001598,2020/6/12,Shortcake,580,1
Customer0010848,2020/1/3,Shortcake,580,3
Customer0010848,2019/11/26,Shortcake,580,1
Customer0000942,2019/12/11,jelly,470,2
Customer0001066,2020/5/5,Rare cheesecake,380,3
Customer0001342,2019/11/23,Rare cheesecake,380,2
Customer0002023,2020/3/13,Financier,530,1
Customer0002111,2019/12/12,Financier,530,3
Customer0002236,2019/11/7,Financier,530,1
Customer0002355,2020/8/5,Financier,530,2
Customer0002023,2019/9/7,Gateau chocolat,600,2
Customer0002023,2019/11/6,Gateau chocolat,600,2
Customer0002236,2019/12/24,Gateau chocolat,600,1
Customer0002806,2019/10/8,Rare cheesecake,380,2
Customer0002806,2020/5/8,Rare cheesecake,380,3
Customer0001066,2019/9/18,Rare cheesecake,380,1
Customer0001066,2020/4/6,cream puff,590,1
Customer0001066,2020/7/2,cream puff,590,1
Customer0000942,2020/3/10,cream puff,590,3
Customer0003274,2019/10/17,Eclair,420,3
Customer0002111,2019/12/12,Eclair,420,2
Customer0002111,2020/5/12,Eclair,420,3
Customer0003549,2019/12/18,Eclair,420,3
Customer0002806,2020/3/20,Eclair,420,2
Customer0002111,2019/11/20,Eclair,420,2
Customer0001066,2019/10/29,Eclair,420,2
Customer0002023,2019/11/6,jelly,470,3
Customer0003549,2020/8/1,jelly,470,2
Customer0004682,2019/9/20,Pudding,390,2
Customer0004682,2019/10/25,Pudding,390,1
Customer0004951,2020/1/21,Pudding,390,2
Customer0002111,2019/9/26,Pudding,390,2
Customer0005108,2019/12/13,Pudding,390,3
Customer0005128,2020/1/28,Pudding,390,3
Customer0005128,2020/4/10,Pudding,390,3
Customer0005128,2020/7/11,Pudding,390,1
Customer0005317,2019/9/26,Pudding,390,2
Customer0005448,2020/6/13,Pudding,390,2
Customer0001066,2019/9/3,Pudding,390,1
Customer0001066,2019/12/30,Pudding,390,1
Customer0002111,2019/11/19,Pudding,390,3
Customer0000942,2020/7/9,Pudding,390,3
Customer0001066,2020/7/2,Pudding,390,3
Customer0002023,2019/10/23,cookie,430,3
Customer0003274,2020/3/17,Apple Pie,590,2
Customer0002236,2020/4/28,Apple Pie,590,2
Customer0002236,2020/8/4,Apple Pie,590,3
Customer0002236,2020/5/28,Apple Pie,590,2
Customer0002111,2019/11/20,Apple Pie,590,2
Customer0006496,2019/10/24,Apple Pie,590,1
Customer0006496,2019/11/16,Apple Pie,590,3
Customer0006496,2019/12/21,Apple Pie,590,1
Customer0006496,2020/2/6,Apple Pie,590,1
Customer0006496,2020/4/3,Apple Pie,590,3
Customer0006496,2020/5/7,Apple Pie,590,1
Customer0006496,2020/3/19,Gateau chocolat,600,1
Customer0007389,2020/4/7,Chocolate cake,480,1
Customer0006496,2019/11/16,Chocolate cake,480,1
Customer0006496,2019/12/21,Chocolate cake,480,3
Customer0006496,2020/3/19,Chocolate cake,480,1
Customer0006496,2020/4/3,Chocolate cake,480,2
Customer0006496,2020/5/7,Chocolate cake,480,1
Customer0006496,2019/11/16,Chocolate cake,480,3
Customer0006496,2019/12/21,Chocolate cake,480,3
Customer0007605,2020/1/2,Chocolate cake,480,3
Customer0006496,2020/1/8,Chocolate cake,480,2
Customer0006496,2020/2/6,Chocolate cake,480,2
Customer0006496,2020/1/8,Chocolate cake,480,3
Customer0006496,2020/2/6,Chocolate cake,480,1
Customer0002236,2019/12/24,Chocolate cake,480,1
Customer0002023,2020/4/17,Chocolate cake,480,1
Customer0000942,2020/7/9,Chocolate cake,480,2
Customer0001066,2020/8/3,Chocolate cake,480,3
Customer0002023,2020/5/20,Shortcake,580,3
Customer0001066,2019/10/29,Shortcake,580,2
Customer0000942,2020/8/4,Shortcake,580,1
Customer0000942,2020/2/1,Shortcake,580,2
Customer0001066,2020/8/3,Shortcake,580,1
Customer0000942,2019/11/8,Shortcake,580,1
Customer0003549,2020/3/27,Shortcake,580,3
Customer0005448,2020/5/9,Shortcake,580,2
Customer0002111,2020/5/6,Shortcake,580,1
Customer0000942,2020/2/1,Shortcake,580,1
Customer0002111,2020/6/27,Shortcake,580,2
Customer0002806,2020/2/21,Shortcake,580,1
Customer0008181,2020/5/1,Shortcake,580,2
Customer0002111,2020/5/9,Shortcake,580,2
Customer0000942,2019/10/15,Shortcake,580,3
Customer0000942,2020/1/8,Shortcake,580,3
Customer0006496,2020/1/8,Shortcake,580,2
Customer0000942,2020/6/9,Shortcake,580,3
Customer0002806,2020/3/20,Shortcake,580,1
Customer0008337,2020/6/3,Shortcake,580,3
Customer0006496,2019/12/20,Shortcake,580,2
Customer0005448,2020/3/7,Shortcake,580,1
Customer0000942,2019/9/14,Shortcake,580,1
Customer0003549,2020/2/21,Shortcake,580,3
Customer0002806,2020/2/21,Shortcake,580,2
Customer0002806,2020/8/15,Shortcake,580,3
Customer0008181,2020/2/27,Shortcake,580,1
Customer0008181,2020/8/22,Shortcake,580,1
Customer0002111,2019/9/26,Shortcake,580,1
Customer0005317,2019/9/26,Shortcake,580,1
Customer0002023,2019/9/7,Shortcake,580,3
Customer0005448,2020/2/8,Shortcake,580,3
Customer0001066,2019/12/30,Shortcake,580,2
Customer0002111,2020/5/6,Shortcake,580,2
Customer0002023,2019/11/9,Shortcake,580,1
Customer0002111,2020/3/27,Shortcake,580,1
Customer0007389,2020/3/25,Shortcake,580,2
Customer0001066,2020/1/30,Shortcake,580,2
Customer0003274,2020/5/12,Shortcake,580,1
Customer0002111,2019/11/22,Shortcake,580,2
Customer0001342,2020/4/18,Shortcake,580,2
Customer0002023,2020/4/17,Shortcake,580,2
Customer0000942,2019/11/8,Shortcake,580,1
Customer0002023,2020/2/6,Shortcake,580,2
Customer0000942,2019/9/14,Shortcake,580,3
Customer0002111,2020/3/27,Shortcake,580,3
Customer0005448,2020/6/13,Shortcake,580,2
Customer0002023,2020/3/13,Shortcake,580,3
Customer0001066,2020/4/7,Shortcake,580,3
Customer0001066,2020/7/22,Shortcake,580,2
Customer0002236,2019/9/17,Shortcake,580,2
Customer0000942,2020/8/7,Shortcake,580,2
Customer0003274,2020/2/18,Shortcake,580,2
Customer0002023,2019/12/12,Shortcake,580,3
Customer0003274,2020/2/18,Shortcake,580,1
Customer0003274,2020/5/8,Shortcake,580,3
Customer0003274,2020/8/14,Shortcake,580,2
Customer0005448,2020/8/11,Shortcake,580,3
Customer0002806,2020/8/15,Shortcake,580,1
Customer0002023,2020/7/11,Shortcake,580,2
Customer0001066,2020/3/31,Shortcake,580,1
Customer0002111,2019/9/26,Shortcake,580,1
Customer0001066,2020/1/30,Shortcake,580,3
Customer0009005,2020/2/1,Shortcake,580,3
Customer0002111,2020/2/6,Shortcake,580,3
Customer0002023,2020/2/6,Shortcake,580,2
Customer0002023,2020/2/27,Shortcake,580,2
Customer0002023,2019/12/12,Shortcake,580,3
Customer0009070,2020/1/28,Shortcake,580,3
Customer0002023,2020/8/21,Shortcake,580,3
Customer0009070,2020/8/28,Shortcake,580,2
Customer0000942,2020/2/11,Shortcake,580,2
Customer0002111,2020/3/31,Shortcake,580,1
Customer0001066,2020/3/31,Shortcake,580,1
Customer0009209,2020/4/7,Shortcake,580,3
Customer0009231,2020/4/8,Shortcake,580,2
Customer0009364,2020/4/14,Shortcake,580,1
Customer0009364,2020/4/15,Shortcake,580,2
Customer0002023,2020/4/17,Shortcake,580,1
Customer0009482,2020/4/18,Shortcake,580,2
Customer0002355,2020/4/21,Shortcake,580,2
Customer0007389,2020/4/27,Shortcake,580,1
Customer0003549,2020/4/29,Shortcake,580,1
Customer0006496,2020/5/7,Shortcake,580,3
Customer0009791,2020/5/13,Shortcake,580,1
Customer0000942,2020/5/16,Shortcake,580,1
Customer0005317,2020/5/21,Shortcake,580,1
Customer0000942,2020/5/16,Shortcake,580,3
Customer0000942,2020/5/16,Shortcake,580,2
Customer0003274,2020/7/30,Shortcake,580,1
Customer0002023,2019/10/22,Shortcake,580,3
Customer0002111,2019/10/21,Shortcake,580,1
Customer0009005,2019/10/22,Shortcake,580,3
Customer0008181,2019/10/22,Shortcake,580,3
Customer0010085,2020/7/30,Shortcake,580,1
Customer0002806,2020/1/2,Shortcake,580,1
Customer0010153,2020/1/15,Shortcake,580,3
Customer0002111,2020/2/6,Shortcake,580,1
Customer0002111,2020/8/26,Shortcake,580,1
Customer0000942,2020/6/9,Shortcake,580,3
Customer0000942,2020/3/10,Shortcake,580,1
Customer0000942,2020/7/3,Shortcake,580,2
Customer0001066,2020/3/25,Shortcake,580,3
Customer0006496,2020/1/8,Shortcake,580,3
Customer0002023,2020/1/17,Shortcake,580,3
Customer0005448,2020/1/18,Shortcake,580,1
Customer0002023,2020/6/10,Shortcake,580,3
Customer0002023,2019/12/12,Shortcake,580,2
Customer0002111,2020/2/6,Shortcake,580,3
Customer0002023,2020/8/21,Shortcake,580,3
Customer0003274,2019/12/27,Shortcake,580,2
Customer0003274,2020/8/7,Shortcake,580,3
Customer0009070,2020/1/28,Shortcake,580,2
Customer0002806,2020/8/15,Shortcake,580,1
Customer0009070,2020/8/28,Shortcake,580,2
Customer0000942,2020/8/4,Shortcake,580,3
Customer0001342,2020/7/16,Shortcake,580,2
Customer0002023,2020/7/11,Shortcake,580,3
Customer0005448,2019/9/14,Shortcake,580,2
Customer0009231,2019/11/1,Shortcake,580,2
Customer0006496,2019/11/2,Shortcake,580,2
Customer0006496,2019/11/6,Shortcake,580,2
Customer0009482,2019/11/8,Shortcake,580,1
Customer0002111,2019/11/19,Shortcake,580,3
Customer0002023,2020/5/20,Shortcake,580,3
Customer0005128,2019/10/21,Shortcake,580,1
Customer0002023,2019/10/22,Shortcake,580,2
Customer0002111,2020/5/19,Shortcake,580,2
Customer0007389,2020/5/19,Shortcake,580,3
Customer0002023,2020/5/20,Shortcake,580,3
Customer0002111,2020/6/27,Shortcake,580,1
Customer0008181,2020/1/2,Shortcake,580,2
Customer0008181,2020/1/10,Shortcake,580,3
Customer0008181,2020/2/27,Shortcake,580,3
Customer0001066,2020/3/25,Shortcake,580,1
Customer0002236,2020/3/27,Shortcake,580,2
Customer0002236,2020/5/28,Shortcake,580,3
Customer0002236,2020/7/30,Shortcake,580,1
Customer0002236,2020/5/28,Shortcake,580,3
Customer0002236,2020/3/27,Shortcake,580,3
Customer0002236,2020/5/28,Shortcake,580,2
Customer0002236,2020/5/28,Shortcake,580,3
Customer0002236,2020/4/28,Shortcake,580,3
Customer0002236,2020/4/28,Shortcake,580,2
Customer0002236,2020/3/27,Shortcake,580,2
Customer0002236,2020/6/27,Shortcake,580,3
Customer0002236,2020/7/30,Shortcake,580,2
Customer0002236,2020/7/30,Shortcake,580,2
Customer0001465,2020/4/29,Rare cheesecake,380,2
Customer0001623,2020/3/19,cream puff,590,2
Customer0001958,2019/9/24,Financier,530,3
Customer0001958,2020/7/3,Financier,530,3
Customer0001958,2019/9/17,Financier,530,3
Customer0002233,2019/11/6,Financier,530,1
Customer0002315,2020/2/20,Financier,530,2
Customer0001958,2020/2/13,Financier,530,2
Customer0002315,2020/2/20,Financier,530,1
Customer0001958,2020/5/7,Financier,530,3
Customer0001465,2020/6/27,Gateau chocolat,600,2
Customer0002841,2020/8/27,Rare cheesecake,380,3
Customer0001958,2020/7/9,cream puff,590,2
Customer0001958,2019/12/10,Eclair,420,2
Customer0001958,2019/12/13,Eclair,420,1
Customer0001958,2020/7/30,Eclair,420,3
Customer0001958,2020/7/3,Eclair,420,2
Customer0002233,2020/4/28,Eclair,420,2
Customer0001958,2019/10/3,Eclair,420,3
Customer0001958,2020/3/26,Eclair,420,1
Customer0002233,2020/3/26,Eclair,420,3
Customer0004904,2019/11/12,Pudding,390,3
Customer0001465,2020/5/29,Pudding,390,3
Customer0001465,2020/5/29,Apple Pie,590,1
Customer0001465,2020/6/27,Apple Pie,590,3
Customer0001465,2020/7/4,Apple Pie,590,1
Customer0006234,2020/7/29,Apple Pie,590,1
Customer0006317,2019/12/13,Apple Pie,590,3
Customer0002841,2019/10/3,Apple Pie,590,1
Customer0006317,2019/12/13,Apple Pie,590,3
Customer0006797,2020/4/6,Apple Pie,590,2
Customer0006849,2020/5/13,Apple Pie,590,3
Customer0006234,2020/6/27,Apple Pie,590,2
Customer0007303,2020/8/7,Chocolate cake,480,2
Customer0001958,2020/5/30,Chocolate cake,480,3
Customer0007462,2020/5/21,Chocolate cake,480,3
Customer0006317,2020/5/27,Shortcake,580,3
Customer0006317,2020/1/28,Shortcake,580,3
Customer0001465,2020/6/26,Shortcake,580,2
Customer0002841,2019/10/29,Shortcake,580,1
Customer0001958,2020/5/29,Shortcake,580,2
Customer0001623,2020/5/22,Shortcake,580,2
Customer0007303,2020/7/9,Shortcake,580,2
Customer0006317,2019/10/2,Shortcake,580,3
Customer0002841,2019/10/3,Shortcake,580,3
Customer0001465,2020/6/30,Shortcake,580,1
Customer0006317,2019/9/24,Shortcake,580,3
Customer0002233,2020/5/29,Shortcake,580,2
Customer0002315,2020/3/27,Shortcake,580,2
Customer0002233,2020/6/16,Shortcake,580,3
Customer0002841,2020/2/22,Shortcake,580,2
Customer0006317,2019/12/13,Shortcake,580,1
Customer0001958,2019/12/13,Shortcake,580,2
Customer0006317,2019/12/13,Shortcake,580,3
Customer0008762,2020/4/9,Shortcake,580,1
Customer0002233,2020/2/27,Shortcake,580,1
Customer0006317,2020/2/25,Shortcake,580,2
Customer0002841,2020/6/12,Shortcake,580,1
Customer0001465,2020/6/27,Shortcake,580,2
Customer0002841,2019/12/14,Shortcake,580,2
Customer0006317,2020/7/22,Shortcake,580,2
Customer0002841,2020/2/22,Shortcake,580,2
Customer0006317,2019/12/13,Shortcake,580,2
Customer0002841,2019/12/14,Shortcake,580,2
Customer0006317,2020/1/15,Shortcake,580,1
Customer0006317,2020/6/26,Shortcake,580,2
Customer0006797,2020/4/6,Shortcake,580,3
Customer0009374,2020/4/14,Shortcake,580,3
Customer0002841,2020/4/28,Shortcake,580,1
Customer0006849,2020/5/13,Shortcake,580,2
Customer0001465,2020/5/29,Shortcake,580,3
Customer0009948,2020/7/2,Shortcake,580,3
Customer0006317,2020/7/22,Shortcake,580,2
Customer0001958,2019/10/22,Shortcake,580,2
Customer0010025,2019/10/23,Shortcake,580,2
Customer0002841,2020/7/10,Shortcake,580,3
Customer0007462,2020/1/7,Shortcake,580,2
Customer0010149,2020/1/10,Shortcake,580,2
Customer0001958,2020/1/14,Shortcake,580,1
Customer0001465,2020/7/30,Shortcake,580,3
Customer0002841,2020/7/10,Shortcake,580,2
Customer0001958,2020/2/13,Shortcake,580,1
Customer0006849,2020/5/13,Shortcake,580,3
Customer0007303,2020/5/15,Shortcake,580,1
Customer0001465,2020/5/29,Shortcake,580,2
Customer0006317,2020/2/4,Shortcake,580,2
Customer0001465,2020/6/27,Shortcake,580,3
Customer0001958,2020/2/7,Shortcake,580,1
Customer0008762,2019/12/10,Shortcake,580,3
Customer0006317,2019/12/13,Shortcake,580,3
Customer0006317,2020/8/26,Shortcake,580,3
Customer0006317,2020/1/15,Shortcake,580,3
Customer0006317,2020/8/26,Shortcake,580,2
Customer0006317,2020/1/15,Shortcake,580,1
Customer0001958,2020/5/29,Shortcake,580,1
Customer0007303,2020/7/10,Shortcake,580,1
Customer0006317,2020/7/22,Shortcake,580,3
Customer0008762,2019/9/2,Shortcake,580,2
Customer0002841,2019/9/3,Shortcake,580,2
Customer0006317,2019/9/12,Shortcake,580,1
Customer0006797,2019/11/22,Shortcake,580,1
Customer0001958,2019/11/21,Shortcake,580,1
Customer0010025,2020/5/14,Shortcake,580,1
Customer0007462,2020/5/21,Shortcake,580,1
Customer0010025,2020/5/23,Shortcake,580,3
Customer0002841,2020/1/22,Shortcake,580,2
Customer0002841,2020/3/23,Shortcake,580,3
Customer0001465,2020/6/26,Shortcake,580,3
Customer0006234,2020/7/24,Shortcake,580,2
Customer0006234,2020/7/29,Shortcake,580,1
Customer0001465,2020/7/25,Shortcake,580,1
Customer0001465,2020/6/27,Shortcake,580,3
Customer0006234,2020/5/22,Shortcake,580,1
Customer0006234,2020/6/27,Shortcake,580,3
Customer0006234,2020/6/9,Shortcake,580,2
Customer0006234,2020/6/27,Shortcake,580,2
Customer0010959,2020/6/2,Shortcake,580,3
Customer0010959,2020/3/26,Shortcake,580,2
Customer0006234,2020/4/21,Shortcake,580,3
Customer0006234,2020/4/25,Shortcake,580,2
Customer0010959,2020/7/30,Shortcake,580,1
Customer0006234,2020/5/22,Shortcake,580,3
Customer0006234,2020/4/21,Shortcake,580,3
Customer0006234,2020/4/25,Shortcake,580,1
Customer0001465,2020/4/1,Shortcake,580,1
Customer0006234,2020/5/22,Shortcake,580,1
Customer0006234,2020/6/27,Shortcake,580,3
Customer0001465,2020/8/5,Shortcake,580,3
